,title,topic,link
1053,"Cream substitute, liquid, flavored",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1205_100g.html
1054,"Cream substitute, powdered",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1069_100g.html
1055,"Cream substitute, powdered, flavored",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1206_100g.html
1056,"Cream, cultured, sour",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1056_100g.html
1057,"Cream, fat free, half and half",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1199_100g.html
1058,"Cream, half and half, fluid",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1049_100g.html
1059,"Cress, raw, garden",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11203_100g.html
1060,"Crustaceans, canned, blue, crab",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15141_100g.html
1061,"Crustaceans, made from surimi, imitation, alaska king, crab",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15138_100g.html
1062,"Cucumber, raw, peeled",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11206_100g.html
1063,"Cucumber, raw, with peel",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11205_100g.html
1064,"Dates, deglet noor",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9087_100g.html
1065,"Dates, medjool",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9421_100g.html
1066,"Dessert topping, 1.5 ounce prepared with 1/2 cup milk, powdered",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1071_100g.html
1067,"Dip, cheese and salsa- medium, salsa con queso",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_27052_100g.html
1068,"Doughnuts, plain (includes unsugared, old-fashioned), cake-type",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_18248_100g.html
1069,"Dove, cooked (includes squab)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43287_100g.html
1070,"Duck, raw, meat and skin, domesticated",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_5139_100g.html
1071,"Duck, raw, meat only, domesticated",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_5141_100g.html
1072,"Duck, roasted, cooked, meat and skin, domesticated",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_5140_100g.html
1073,"Duck, roasted, cooked, meat only, domesticated",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_5142_100g.html
1074,"Dutch brand loaf, pork and beef, chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7021_100g.html
1075,"Edamame, prepared, frozen",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11212_100g.html
1076,"Edamame, unprepared, frozen",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11211_100g.html
1077,"Egg custards, prepared with 2% milk, dry mix",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19205_100g.html
1078,"Egg custards, prepared with whole milk, dry mix",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19170_100g.html
1079,"Egg Mix, USDA Commodity",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1210_100g.html
1080,"Egg rolls, prepared, frozen, vegetable",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_22955_100g.html
1081,"Egg, fresh, raw, white",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1124_100g.html
1082,"Egg, fresh, raw, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1123_100g.html
1083,"Egg, fresh, raw, yolk",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1125_100g.html
1084,"Egg, fried, cooked, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1128_100g.html
1085,"Egg, hard-boiled, cooked, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1129_100g.html
1086,"Egg, omelet, cooked, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1130_100g.html
1087,"Egg, poached, cooked, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1131_100g.html
1088,"Egg, scrambled, cooked, whole",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1132_100g.html
1089,Eggnog,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_1057_100g.html
1090,"English muffins, with ca prop (includes sourdough), enriched, plain",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_18258_100g.html
1091,"Fast Food, regular crust, cheese topping, 14"" pizza, Pizza Chain",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21299_100g.html
1092,"Fast Food, regular crust, meat and vegetable topping, 14"" pizza, Pizza Chain",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21304_100g.html
1093,"Fast foods, and bacon, cheese, with egg, biscuit",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21007_100g.html
1094,"Fast foods, and condiments, cheese, egg, with breakfast steak, bagel",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21411_100g.html
1095,"Fast foods, and condiments, cheese, sausage patty, with egg, bagel",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21410_100g.html
1096,"Fast foods, and sausage, cheese, with egg, english muffin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21022_100g.html
1097,"Fast foods, breaded and fried, onion rings",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21130_100g.html
1098,"Fast foods, french fried in vegetable oil, potato",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21138_100g.html
1099,"Fast foods, french toast sticks",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21024_100g.html
1100,"Fast foods, hard shell, cheese and lettuce, taco with beef",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21082_100g.html
1101,"Fast foods, large patty; with condiments and vegetables, cheeseburger; single",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21098_100g.html
1102,"Fast foods, large patty; with condiments and vegetables, hamburger; double",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21114_100g.html
1103,"Fast Foods, meat and skin and breading, Breast, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21469_100g.html
1104,"Fast Foods, meat and skin and breading, Thigh, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21471_100g.html
1105,"Fast Foods, meat and skin and breading, Wing, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21472_100g.html
1106,"Fast foods, miniature cinnamon rolls",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21388_100g.html
1107,"Fast foods, plain, boneless pieces, breaded and fried, chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21229_100g.html
1108,"Fast Foods, skin and breading removed, meat only, Breast, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21464_100g.html
1109,"Fast Foods, skin and breading removed, meat only, Thigh, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21466_100g.html
1110,"Fast Foods, skin and breading removed, meat only, Wing, Fried Chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21467_100g.html
1111,"Fast foods, taco salad",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21083_100g.html
1112,"Fast foods, vegetables and mayonnaise, large patty; with condiments, cheeseburger; single",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21397_100g.html
1113,"Fast foods, with beans, burrito",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21060_100g.html
1114,"Fast foods, with cheese and sausage, english muffin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21020_100g.html
1115,"Fast foods, with condiments and vegetables, large patty, cheeseburger; double",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21100_100g.html
1116,"Fast foods, with condiments, single patty, large, hamburger",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21202_100g.html
1117,"Fast foods, with egg and cheese, croissant",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21011_100g.html
1118,"Fast Foods, with egg and sausage, biscuit",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21005_100g.html
1119,"Fast foods, with sausage, biscuit",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21009_100g.html
1120,"Fast foods, with tartar sauce and cheese, fish sandwich",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_21106_100g.html
1121,"Figs, uncooked, dried",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9094_100g.html
1122,"Fish, (Alaska Native), kippered, with skin, king, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35168_100g.html
1123,"Fish, bones removed (Alaska Native), canned, red, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35157_100g.html
1124,"Fish, drained solids with bone, canned in tomato sauce, Pacific, sardine",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15089_100g.html
1125,"Fish, drained solids, canned in water, light, tuna",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15121_100g.html
1126,"Fish, drained solids, canned, pink, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15260_100g.html
1127,"Fish, drained solids, canned, sockeye, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15087_100g.html
1128,"Fish, dried (Alaska Native), chum, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35171_100g.html
1129,"Fish, dried (Alaska Native), whitefish",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35165_100g.html
1130,"Fish, dry heat, cooked, Atlantic, cod",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15016_100g.html
1131,"Fish, dry heat, cooked, tilapia",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15262_100g.html
1132,"Fish, eggs (Alaska Native), whitefish",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35158_100g.html
1133,"Fish, kippered (Alaska Native), (sockeye), red, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35167_100g.html
1134,"Fish, prepared, frozen, fish sticks",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15027_100g.html
1135,"Fish, raw (Alaska Native), sheefish",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35169_100g.html
1136,"Fish, raw, farmed, Atlantic, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15236_100g.html
1137,"Fish, raw, tilapia",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_15261_100g.html
1138,"Fish, smoked (Alaska Native), canned, (sockeye), red, salmon",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35166_100g.html
1139,"Focaccia, plain, Italian flatbread",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_18973_100g.html
1140,"Formulated bar, Caramel Nut Rush, SNICKERS MARATHON Protein Performance Bar, MARS SNACKFOOD US",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25015_100g.html
1141,"Formulated bar, chocolate, POWER BAR",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25017_100g.html
1142,"Formulated bar, milk chocolate peanut, SLIM-FAST OPTIMA meal bar",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25020_100g.html
1143,"Formulated bar, NUTZ OVER CHOCOLATE, LUNA BAR",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25021_100g.html
1144,"Formulated bar, oats and chocolate, chewy, high fiber",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25045_100g.html
1145,"Formulated Bar, SOUTH BEACH protein bar",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25067_100g.html
1146,"Frankfurter, boiled, cooked, meat and poultry",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7963_100g.html
1147,"Frankfurter, chicken",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7024_100g.html
1148,"Frankfurter, fat free, and turkey, pork, beef",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7905_100g.html
1149,"Frankfurter, grilled, cooked, meat and poultry",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7964_100g.html
1150,"Frankfurter, heated, beef",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7945_100g.html
1151,"Frankfurter, low fat, beef",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_42179_100g.html
1152,"Frankfurter, low fat, meat and poultry",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_42280_100g.html
1153,"Frankfurter, low sodium",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43507_100g.html
1154,"Frankfurter, turkey",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7025_100g.html
1155,"Frankfurter, unheated, beef",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7022_100g.html
1156,"Frankfurter, unheated, meat and poultry",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7962_100g.html
1157,"Frostings, prepared with butter, dry mix, creamy, chocolate",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19241_100g.html
1158,Fruit syrup,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19018_100g.html
1159,"Game meat, braised, cooked, separable lean only, shoulder clod, deer",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_17346_100g.html
1160,"Game meat, broiled, cooked, 1"" steak, separable lean only, loin, deer",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_17345_100g.html
